KANT_start,KANT_end,start_kant_id,end_kant_id,X_start,Y_start,X_end,Y_end,route_id,Population,RegularMovers
Holstre Viljandi,Jämejala Viljandi,86,121,600566.834744491,6462029.12151908,592334.263646711,6472876.09275266,102574,534,4
Holstre Viljandi,Karula Viljandi,86,176,600566.834744491,6462029.12151908,593663.939207082,6477349.07460656,149159,534,4
Holstre Viljandi,Kristiine linnaosa,86,841,600566.834744491,6462029.12151908,540384.878200833,6586570.43047553,711567,534,4
Holstre Viljandi,Kärstna Viljandi,86,296,600566.834744491,6462029.12151908,603927.148406531,6446050.34331937,249952,534,4
Holstre Viljandi,Lasnamäe linnaosa,86,847,600566.834744491,6462029.12151908,548341.135208003,6588755.07427163,716649,534,2
Holstre Viljandi,Lohkva Tartu,86,351,600566.834744491,6462029.12151908,664732.889869944,6473621.05436976,296537,534,1
Holstre Viljandi,Mustamäe linnaosa,86,842,600566.834744491,6462029.12151908,538422.923591128,6585222.09511421,712414,534,2
Holstre Viljandi,Mustla Viljandi,86,402,600566.834744491,6462029.12151908,607609.726556099,6455670.07815026,339734,534,46
Holstre Viljandi,Otepää Valga,86,452,600566.834744491,6462029.12151908,647153.129345161,6437845.21805959,382084,534,3
Holstre Viljandi,Paistu Viljandi,86,460,600566.834744491,6462029.12151908,594865.636539813,6458114.58121972,388860,534,28
Holstre Viljandi,Põhja-Tallinna linnaosa,86,844,600566.834744491,6462029.12151908,539835.733134668,6590848.04305207,714108,534,2
Holstre Viljandi,Päidre Viljandi,86,524,600566.834744491,6462029.12151908,589214.762433685,6458719.31979846,443068,534,1
Holstre Viljandi,Päri Viljandi,86,528,600566.834744491,6462029.12151908,587763.973218121,6469644.56522153,446456,534,13
Holstre Viljandi,Pärsti Viljandi,86,535,600566.834744491,6462029.12151908,589225.05544436,6476332.32183698,452385,534,1
Holstre Viljandi,Ramsi Viljandi,86,546,600566.834744491,6462029.12151908,590399.160063548,6464092.25221229,461702,534,2
Holstre Viljandi,Rannu Tartu,86,552,600566.834744491,6462029.12151908,629161.536870181,6458280.46883119,466784,534,1
Holstre Viljandi,Saksi Lääne-Viru,86,597,600566.834744491,6462029.12151908,617374.403736155,6568878.44747628,504899,534,1
Holstre Viljandi,Sudiste Viljandi,86,631,600566.834744491,6462029.12151908,598844.196922316,6442094.28359648,533697,534,1
Holstre Viljandi,Tapa linn,86,669,600566.834744491,6462029.12151908,611088.737572023,6569934.47114114,565883,534,1
Holstre Viljandi,Tartu linn,86,673,600566.834744491,6462029.12151908,659624.726363288,6473199.66059353,569271,534,5
Holstre Viljandi,Tuhalaane Viljandi,86,694,600566.834744491,6462029.12151908,595662.052355454,6449673.01631515,587058,534,2
Holstre Viljandi,Tänassilma Viljandi,86,704,600566.834744491,6462029.12151908,609853.008650913,6474265.66682406,595528,534,2
Holstre Viljandi,Uusna Viljandi,86,725,600566.834744491,6462029.12151908,603328.185173938,6474129.45468202,613315,534,3
Holstre Viljandi,Valgjärve Põlva,86,741,600566.834744491,6462029.12151908,655595.385730742,6440285.01027447,626867,534,1
Holstre Viljandi,Viiratsi Viljandi,86,783,600566.834744491,6462029.12151908,598320.07640051,6468454.62824764,662441,534,41
